order_date,product_category,region,quantity,revenue
2023-01-09,Sports,North,1,131.32
2023-01-09,Sports,West,3,43.19
2023-01-09,Sports,West,3,48.6
2023-01-09,Sports,South,4,41.05
2023-01-09,Sports,South,2,82.46
2023-01-09,Sports,West,1,82.18
2023-01-09,Sports,South,4,67.99
2023-01-09,Sports,South,1,84.81
2023-01-09,Sports,North,1,66.61
2023-01-09,Sports,South,3,170.52
2023-01-09,Sports,West,3,107.28
2023-01-09,Sports,West,3,52.43
2023-01-09,Beauty,West,1,46.95
2023-01-09,Beauty,West,1,74.92
2023-01-09,Beauty,East,2,131.51
2023-01-09,Beauty,West,1,28.09
2023-01-09,Beauty,South,2,33.96
2023-01-09,Beauty,West,2,59.23
2023-01-09,Beauty,South,2,46.37
2023-01-09,Beauty,South,2,26.21
2023-01-09,Beauty,West,3,31.07
2023-01-09,Beauty,South,2,55.15
2023-01-09,Beauty,North,4,55.83
2023-01-09,Beauty,South,2,14.33
2023-01-09,Beauty,South,3,25.56
2023-01-09,Beauty,South,4,20.24
2023-01-09,Beauty,North,3,52.62
2023-01-09,Beauty,East,3,33.79
2023-01-09,Beauty,East,4,12.76
2023-01-09,Beauty,South,4,41.72
2023-01-09,Beauty,South,2,101.73
2023-01-10,Electronics,South,3,77.7
2023-01-10,Electronics,East,2,42.74
2023-01-10,Electronics,East,3,122.92
2023-01-10,Electronics,East,2,125.5
2023-01-10,Electronics,West,1,231.2
2023-01-10,Electronics,South,3,171.8
2023-01-10,Electronics,South,4,202.92
2023-01-10,Electronics,North,1,309.57
2023-01-10,Electronics,East,1,138.65
2023-01-10,Electronics,East,4,56.17
2023-01-10,Electronics,West,3,144.12
2023-01-10,Electronics,North,3,155.4
2023-01-10,Electronics,South,2,362.65
2023-01-10,Electronics,East,3,73.91
2023-01-10,Electronics,West,2,81.48
2023-01-10,Electronics,South,2,131.45
2023-01-10,Clothing,South,1,35.03
2023-01-10,Clothing,East,1,70.56
2023-01-10,Clothing,East,4,36.35
2023-01-10,Clothing,South,1,30.35
2023-01-10,Clothing,South,1,11.07
2023-01-10,Clothing,East,2,65.26
2023-01-10,Clothing,North,4,72.57
2023-01-10,Clothing,South,4,59.21
2023-01-10,Clothing,West,1,81.13
2023-01-10,Clothing,North,4,17.23
2023-01-10,Clothing,North,3,29.32
2023-01-10,Clothing,North,2,58.87
2023-01-10,Clothing,South,2,129.23
2023-01-10,Clothing,West,2,98.9
2023-01-10,Clothing,East,1,63.5
2023-01-10,Clothing,East,3,77.76
2023-01-10,Clothing,North,3,21.0
2023-01-10,Clothing,East,1,97.52
2023-01-10,Clothing,West,3,86.4
2023-01-10,Clothing,North,4,41.78
2023-01-10,Clothing,East,2,33.27
2023-01-10,Clothing,South,4,66.47
2023-01-10,Clothing,North,2,55.52
2023-01-10,Clothing,South,2,82.52
2023-01-10,Clothing,East,4,56.76
2023-01-10,Clothing,South,1,47.24
2023-01-10,Clothing,South,2,47.71
2023-01-10,Home & Garden,North,1,73.96
2023-01-10,Home & Garden,North,3,16.99
2023-01-10,Home & Garden,North,1,118.96
2023-01-10,Home & Garden,North,1,83.99
2023-01-10,Home & Garden,North,2,76.81
2023-01-10,Home & Garden,East,4,121.62
2023-01-10,Home & Garden,North,3,66.46
2023-01-10,Home & Garden,South,4,109.29
2023-01-10,Home & Garden,East,2,50.03
2023-01-10,Home & Garden,West,3,101.47
2023-01-10,Home & Garden,North,1,81.36
2023-01-10,Home & Garden,South,4,79.43
2023-01-10,Home & Garden,West,4,151.85
2023-01-10,Home & Garden,South,4,60.8
2023-01-10,Home & Garden,East,4,146.24
2023-01-10,Home & Garden,North,4,44.55
2023-01-10,Home & Garden,North,4,64.73
2023-01-10,Sports,East,1,12.25
2023-01-10,Sports,West,1,65.77
2023-01-10,Sports,South,2,94.69
2023-01-10,Sports,East,1,90.15
2023-01-10,Sports,West,3,89.5
2023-01-10,Sports,North,1,18.38
2023-01-10,Sports,East,4,75.27
2023-01-10,Sports,East,4,50.59
2023-01-10,Sports,East,3,86.2
2023-01-10,Sports,East,4,74.24
2023-01-10,Sports,North,4,85.68
2023-01-10,Beauty,East,3,34.16
2023-01-10,Beauty,North,1,24.79
2023-01-10,Beauty,East,2,17.38
2023-01-10,Beauty,South,3,27.26
2023-01-10,Beauty,East,2,8.71
2023-01-10,Beauty,North,4,84.66
2023-01-10,Beauty,West,4,70.99
2023-01-10,Beauty,North,4,40.99
2023-01-10,Beauty,South,4,67.75
2023-01-10,Beauty,North,3,36.33
2023-01-10,Beauty,South,1,14.69
2023-01-10,Beauty,West,4,66.79
2023-01-10,Beauty,North,3,54.95
2023-01-10,Beauty,North,1,61.69
2023-01-10,Beauty,West,2,32.23
2023-01-10,Beauty,West,3,30.84
2023-01-10,Beauty,East,4,25.93
2023-01-10,Beauty,North,4,66.8
2023-01-10,Beauty,West,2,12.24
2023-01-10,Beauty,East,4,38.1
2023-01-11,Electronics,South,4,108.53
2023-01-11,Electronics,North,2,139.04
2023-01-11,Electronics,West,4,162.85
2023-01-11,Electronics,East,3,140.52
2023-01-11,Electronics,West,1,200.36
2023-01-11,Electronics,South,1,83.66
2023-01-11,Electronics,East,2,130.78
2023-01-11,Electronics,North,4,208.39
2023-01-11,Electronics,West,1,155.09
2023-01-11,Electronics,South,4,93.27
2023-01-11,Electronics,East,1,232.26
2023-01-11,Electronics,East,3,32.59
2023-01-11,Electronics,South,2,181.66
2023-01-11,Electronics,East,3,175.78
2023-01-11,Electronics,East,3,279.03
2023-01-11,Electronics,North,3,116.92
2023-01-11,Clothing,East,3,81.73
2023-01-11,Clothing,East,2,55.47
2023-01-11,Clothing,West,4,19.09
2023-01-11,Clothing,North,2,49.22
2023-01-11,Clothing,South,3,77.23
2023-01-11,Clothing,South,1,92.57
2023-01-11,Clothing,West,3,72.29
2023-01-11,Clothing,South,4,50.26
2023-01-11,Clothing,South,2,33.79
2023-01-11,Clothing,South,2,75.4
2023-01-11,Clothing,West,3,46.42
2023-01-11,Clothing,East,2,42.28
2023-01-11,Clothing,South,1,18.75
2023-01-11,Clothing,South,3,52.09
2023-01-11,Clothing,South,1,67.13
2023-01-11,Clothing,West,3,83.04
2023-01-11,Clothing,West,4,66.15
2023-01-11,Clothing,East,4,119.18
2023-01-11,Clothing,South,2,61.16
2023-01-11,Clothing,North,4,69.8
2023-01-11,Clothing,East,3,109.4
2023-01-11,Clothing,South,1,66.88
2023-01-11,Clothing,North,2,100.25
2023-01-11,Clothing,East,4,87.99
2023-01-11,Clothing,West,4,69.5
2023-01-11,Home & Garden,West,1,86.07
2023-01-11,Home & Garden,West,1,191.48
2023-01-11,Home & Garden,West,4,27.45
2023-01-11,Home & Garden,North,3,85.11
2023-01-11,Home & Garden,South,3,54.57
2023-01-11,Home & Garden,South,1,81.68
2023-01-11,Home & Garden,North,3,41.62
2023-01-11,Home & Garden,East,2,33.35
2023-01-11,Home & Garden,South,2,52.72
2023-01-11,Home & Garden,South,1,50.42
2023-01-11,Home & Garden,South,1,47.72
2023-01-11,Home & Garden,North,2,50.3
2023-01-11,Home & Garden,East,4,54.31
2023-01-11,Home & Garden,South,1,145.43
2023-01-11,Home & Garden,South,2,77.05
2023-01-11,Home & Garden,West,2,73.74
2023-01-11,Home & Garden,North,3,103.23
2023-01-11,Sports,East,3,89.34
2023-01-11,Sports,East,3,61.43
2023-01-11,Sports,North,2,126.24
2023-01-11,Sports,West,4,48.58
2023-01-11,Sports,North,4,34.95
2023-01-11,Sports,East,2,117.98
2023-01-11,Sports,East,2,46.59
2023-01-11,Sports,South,2,58.48
2023-01-11,Sports,East,2,43.57
2023-01-11,Sports,South,1,51.16
2023-01-11,Sports,South,3,55.65
2023-01-11,Beauty,South,3,80.78
2023-01-11,Beauty,East,2,36.4
2023-01-11,Beauty,West,2,53.35
2023-01-11,Beauty,South,4,74.12
2023-01-11,Beauty,North,4,28.17
2023-01-11,Beauty,North,4,13.84
2023-01-11,Beauty,North,1,12.3
2023-01-11,Beauty,West,4,40.01
2023-01-11,Beauty,East,3,65.59
2023-01-11,Beauty,North,3,50.45
2023-01-11,Beauty,West,3,21.69
2023-01-11,Beauty,West,1,46.09
2023-01-11,Beauty,West,2,5.23
2023-01-11,Beauty,West,1,40.28
2023-01-11,Beauty,East,3,21.3
2023-01-11,Beauty,North,2,43.9
2023-01-11,Beauty,South,1,22.06
2023-01-11,Beauty,East,1,14.07
2023-01-11,Beauty,South,2,33.86
2023-01-11,Beauty,East,2,95.25
2023-01-11,Beauty,East,1,19.13
2023-01-12,Electronics,West,4,110.89
2023-01-12,Electronics,North,3,401.54
2023-01-12,Electronics,North,2,190.01
2023-01-12,Electronics,North,4,225.15
2023-01-12,Electronics,West,1,106.77
2023-01-12,Electronics,North,2,75.17
2023-01-12,Electronics,East,4,51.08
2023-01-12,Electronics,South,4,68.39
2023-01-12,Electronics,West,4,199.3
2023-01-12,Electronics,South,1,51.16
2023-01-12,Electronics,East,3,102.44
2023-01-12,Electronics,South,3,306.58
2023-01-12,Electronics,East,2,220.01
2023-01-12,Electronics,South,3,126.45
2023-01-12,Electronics,South,2,181.95
2023-01-12,Electronics,North,4,77.17
2023-01-12,Electronics,North,3,177.24
2023-01-12,Electronics,South,3,144.83
2023-01-12,Clothing,West,3,43.2
2023-01-12,Clothing,South,4,35.48
2023-01-12,Clothing,East,3,77.01
2023-01-12,Clothing,South,2,73.39
2023-01-12,Clothing,East,3,88.09
2023-01-12,Clothing,East,4,34.01
2023-01-12,Clothing,North,2,16.34
2023-01-12,Clothing,South,1,40.33
2023-01-12,Clothing,North,3,43.92
2023-01-12,Clothing,East,2,41.14
2023-01-12,Clothing,North,2,79.82
2023-01-12,Clothing,North,2,64.23
2023-01-12,Clothing,West,4,55.43
2023-01-12,Clothing,West,3,131.26
2023-01-12,Clothing,North,2,32.78
2023-01-12,Clothing,South,1,31.17
2023-01-12,Clothing,West,2,72.73
2023-01-12,Clothing,West,2,57.37
2023-01-12,Clothing,East,2,73.63
2023-01-12,Clothing,East,3,30.2
2023-01-12,Clothing,North,2,81.06
2023-01-12,Clothing,North,4,107.51
2023-01-12,Clothing,East,1,53.43
2023-01-12,Home & Garden,East,2,30.33
2023-01-12,Home & Garden,East,3,264.78
2023-01-12,Home & Garden,West,3,94.94
2023-01-12,Home & Garden,South,3,97.8
2023-01-12,Home & Garden,North,3,39.54
2023-01-12,Home & Garden,West,1,16.66
2023-01-12,Home & Garden,South,3,46.02
2023-01-12,Home & Garden,West,1,113.51
2023-01-12,Home & Garden,West,1,73.48
2023-01-12,Home & Garden,East,4,79.13
2023-01-12,Home & Garden,North,3,46.41
2023-01-12,Home & Garden,North,4,50.91
2023-01-12,Home & Garden,East,4,117.92
2023-01-12,Sports,North,4,47.3
2023-01-12,Sports,North,2,47.94
2023-01-12,Sports,West,2,110.91
2023-01-12,Sports,East,1,84.43
2023-01-12,Sports,South,4,64.32
2023-01-12,Sports,North,1,154.34
2023-01-12,Sports,East,4,35.81
2023-01-12,Sports,West,3,72.2
2023-01-12,Sports,East,4,44.2
2023-01-12,Sports,East,4,74.12
2023-01-12,Sports,North,4,42.4
2023-01-12,Sports,North,2,106.8
2023-01-12,Sports,West,2,21.37
2023-01-12,Beauty,West,4,87.98
2023-01-12,Beauty,West,2,35.35
2023-01-12,Beauty,East,4,86.47
2023-01-12,Beauty,South,3,72.13
2023-01-12,Beauty,South,3,35.33
2023-01-12,Beauty,North,2,23.04
2023-01-12,Beauty,East,1,45.49
2023-01-12,Beauty,North,2,40.78
2023-01-12,Beauty,West,1,41.99
2023-01-12,Beauty,North,4,28.33
2023-01-12,Beauty,South,4,67.8
2023-01-12,Beauty,South,2,29.99
2023-01-12,Beauty,West,3,26.64
2023-01-12,Beauty,North,2,113.61
2023-01-12,Beauty,East,3,37.29
2023-01-12,Beauty,North,4,32.45
2023-01-12,Beauty,South,4,46.36
2023-01-12,Beauty,South,2,87.44
2023-01-13,Electronics,East,1,89.77
2023-01-13,Electronics,West,3,205.81
2023-01-13,Electronics,West,1,193.66
2023-01-13,Electronics,East,1,119.7
2023-01-13,Electronics,North,1,229.31
2023-01-13,Electronics,West,2,387.36
2023-01-13,Electronics,North,4,146.68
2023-01-13,Electronics,West,4,97.31
2023-01-13,Electronics,North,2,276.83
2023-01-13,Electronics,North,1,126.04
2023-01-13,Electronics,West,1,198.03
2023-01-13,Electronics,East,1,158.57
2023-01-13,Electronics,North,2,66.98
2023-01-13,Electronics,South,3,176.08
2023-01-13,Electronics,South,1,86.12
2023-01-13,Electronics,East,4,129.55
2023-01-13,Electronics,North,3,152.93
2023-01-13,Clothing,North,1,84.97
2023-01-13,Clothing,North,2,32.4
2023-01-13,Clothing,South,1,43.17
2023-01-13,Clothing,North,3,42.61
2023-01-13,Clothing,West,3,96.58
2023-01-13,Clothing,South,1,60.24
2023-01-13,Clothing,West,2,62.91
2023-01-13,Clothing,East,2,34.23
2023-01-13,Clothing,West,1,21.16
2023-01-13,Clothing,East,1,33.98
2023-01-13,Clothing,North,2,26.27
2023-01-13,Clothing,North,4,29.0
2023-01-13,Clothing,West,4,42.69
2023-01-13,Clothing,East,1,32.99
2023-01-13,Clothing,North,1,99.1
2023-01-13,Clothing,East,4,35.53
2023-01-13,Clothing,East,1,103.0
2023-01-13,Clothing,North,2,74.04
2023-01-13,Clothing,North,3,80.89
2023-01-13,Clothing,South,4,56.48
2023-01-13,Clothing,North,1,25.67
2023-01-13,Clothing,West,1,98.14
2023-01-13,Clothing,North,2,63.88
2023-01-13,Clothing,East,2,50.88
2023-01-13,Clothing,East,2,65.36
2023-01-13,Clothing,West,3,72.46
2023-01-13,Home & Garden,East,3,90.61
2023-01-13,Home & Garden,North,1,102.36
2023-01-13,Home & Garden,North,4,52.12
2023-01-13,Home & Garden,West,4,133.71
2023-01-13,Home & Garden,East,4,178.34
2023-01-13,Home & Garden,South,4,47.14
2023-01-13,Home & Garden,West,3,59.32
2023-01-13,Home & Garden,North,1,69.28
2023-01-13,Home & Garden,North,2,84.46
2023-01-13,Home & Garden,South,1,68.54
2023-01-13,Home & Garden,North,2,231.38
2023-01-13,Home & Garden,West,2,49.88
2023-01-13,Home & Garden,South,3,97.02
2023-01-13,Home & Garden,West,3,87.45
2023-01-13,Sports,South,2,32.12
2023-01-13,Sports,South,2,103.11
2023-01-13,Sports,South,2,21.46
2023-01-13,Sports,West,2,87.85
2023-01-13,Sports,East,2,26.01
2023-01-13,Sports,East,1,90.48
2023-01-13,Sports,South,4,43.0
2023-01-13,Sports,West,4,27.43
2023-01-13,Sports,West,4,32.28
2023-01-13,Sports,East,3,29.78
2023-01-13,Beauty,East,2,30.18
2023-01-13,Beauty,East,3,70.14
2023-01-13,Beauty,North,1,52.64
2023-01-13,Beauty,East,1,30.63
2023-01-13,Beauty,South,1,58.55
2023-01-13,Beauty,East,3,52.3
2023-01-13,Beauty,West,1,110.88
2023-01-13,Beauty,South,4,43.26
2023-01-13,Beauty,South,2,47.15
2023-01-13,Beauty,East,1,40.04
2023-01-13,Beauty,North,1,56.17
2023-01-13,Beauty,West,1,83.35
2023-01-13,Beauty,East,4,31.77
2023-01-13,Beauty,East,1,59.56
2023-01-13,Beauty,South,4,70.42
2023-01-13,Beauty,East,4,47.22
2023-01-13,Beauty,West,1,25.7
2023-01-13,Beauty,East,4,45.53
2023-01-13,Beauty,South,2,17.84
2023-01-14,Electronics,South,1,96.39
2023-01-14,Electronics,South,4,115.07
2023-01-14,Electronics,West,3,163.2
2023-01-14,Electronics,East,3,168.47
2023-01-14,Electronics,East,1,116.64
2023-01-14,Electronics,North,4,115.79
2023-01-14,Electronics,South,1,40.82
2023-01-14,Electronics,East,3,34.95
2023-01-14,Electronics,East,1,305.64
2023-01-14,Electronics,East,2,254.96
2023-01-14,Electronics,South,3,61.4
2023-01-14,Electronics,North,2,76.35
2023-01-14,Electronics,North,3,105.32
2023-01-14,Clothing,South,3,68.95
2023-01-14,Clothing,South,3,59.68
2023-01-14,Clothing,West,1,86.94
2023-01-14,Clothing,North,3,71.44
2023-01-14,Clothing,West,4,30.92
2023-01-14,Clothing,North,4,76.05
2023-01-14,Clothing,North,3,92.85
2023-01-14,Clothing,North,4,38.05
2023-01-14,Clothing,East,2,20.63
2023-01-14,Clothing,East,2,80.83
2023-01-14,Clothing,West,4,73.84
2023-01-14,Clothing,East,4,48.0
2023-01-14,Clothing,North,4,16.73
2023-01-14,Clothing,South,2,47.48
2023-01-14,Clothing,West,1,29.57
2023-01-14,Clothing,West,2,80.28
2023-01-14,Clothing,South,1,22.77
2023-01-14,Clothing,North,3,60.47
2023-01-14,Home & Garden,East,3,90.96
2023-01-14,Home & Garden,North,2,61.11
2023-01-14,Home & Garden,South,4,133.41
2023-01-14,Home & Garden,East,3,80.14
2023-01-14,Home & Garden,North,1,82.19
2023-01-14,Home & Garden,South,1,34.5
2023-01-14,Home & Garden,South,2,85.87
2023-01-14,Home & Garden,East,4,28.93
2023-01-14,Home & Garden,West,1,73.28
2023-01-14,Home & Garden,West,1,63.38
2023-01-14,Sports,West,2,75.95
2023-01-14,Sports,West,3,61.96
2023-01-14,Sports,South,2,48.98
2023-01-14,Sports,South,4,34.62
2023-01-14,Sports,South,2,35.21
2023-01-14,Sports,West,4,38.53
2023-01-14,Sports,East,2,49.16
2023-01-14,Sports,West,1,43.27
2023-01-14,Beauty,East,1,58.71
2023-01-14,Beauty,South,3,89.05
2023-01-14,Beauty,West,4,16.17
2023-01-14,Beauty,West,3,11.26
2023-01-14,Beauty,South,2,21.8
2023-01-14,Beauty,East,4,65.35
2023-01-14,Beauty,East,4,41.57
2023-01-14,Beauty,West,2,23.64
2023-01-14,Beauty,West,3,50.19
2023-01-14,Beauty,West,1,61.0
2023-01-14,Beauty,East,4,34.46
2023-01-15,Electronics,East,3,96.2
2023-01-15,Electronics,South,3,328.48
2023-01-15,Electronics,North,3,142.69
2023-01-15,Electronics,South,4,115.65
2023-01-15,Electronics,South,1,102.75
2023-01-15,Electronics,West,2,195.26
2023-01-15,Electronics,North,4,272.48
2023-01-15,Electronics,East,3,80.59
2023-01-15,Electronics,South,1,145.5
2023-01-15,Electronics,West,4,60.49
2023-01-15,Electronics,West,2,261.37
2023-01-15,Electronics,East,1,217.13
2023-01-15,Electronics,South,4,233.01
2023-01-15,Clothing,East,3,13.67
2023-01-15,Clothing,North,4,55.74
2023-01-15,Clothing,West,4,88.35
2023-01-15,Clothing,South,1,92.63
2023-01-15,Clothing,South,1,57.83
2023-01-15,Clothing,South,3,31.99
2023-01-15,Clothing,East,3,108.04
2023-01-15,Clothing,West,3,92.54
2023-01-15,Clothing,West,2,48.48
2023-01-15,Clothing,South,1,27.51
2023-01-15,Clothing,West,2,50.15
2023-01-15,Clothing,North,2,30.39
2023-01-15,Clothing,West,3,39.07
2023-01-15,Clothing,South,1,51.59
2023-01-15,Clothing,East,1,69.11
2023-01-15,Clothing,North,4,76.4
2023-01-15,Clothing,North,3,46.69
2023-01-15,Clothing,South,2,113.89
2023-01-15,Home & Garden,East,3,69.39
2023-01-15,Home & Garden,South,4,136.16
2023-01-15,Home & Garden,South,1,33.28
2023-01-15,Home & Garden,East,2,112.03
2023-01-15,Home & Garden,East,1,87.99
2023-01-15,Home & Garden,North,1,63.84
2023-01-15,Home & Garden,South,4,121.75
2023-01-15,Sports,North,1,32.22
2023-01-15,Sports,South,3,100.89
2023-01-15,Sports,North,3,79.2
2023-01-15,Sports,South,2,91.7
2023-01-15,Sports,West,2,58.87
2023-01-15,Sports,South,4,91.68
2023-01-15,Beauty,North,3,59.17
2023-01-15,Beauty,North,1,39.86
2023-01-15,Beauty,East,1,49.2
2023-01-15,Beauty,North,2,18.7
2023-01-15,Beauty,East,1,43.13
2023-01-15,Beauty,South,3,102.74
2023-01-15,Beauty,West,4,26.41
2023-01-15,Beauty,South,2,77.91
2023-01-15,Beauty,North,1,33.79
2023-01-15,Beauty,North,1,30.24
2023-01-15,Beauty,West,2,66.07
2023-01-15,Beauty,North,3,81.62
2023-01-15,Beauty,East,4,15.02
2023-01-15,Beauty,South,2,40.57
2023-01-15,Beauty,South,1,30.1
2023-01-16,Electronics,East,4,42.93
2023-01-16,Electronics,South,3,93.42
2023-01-16,Electronics,East,4,163.11
2023-01-16,Electronics,West,4,228.66
2023-01-16,Electronics,West,4,141.43
2023-01-16,Electronics,West,4,188.72
2023-01-16,Electronics,East,3,96.14
2023-01-16,Electronics,West,3,64.34
2023-01-16,Electronics,North,3,155.89
2023-01-16,Electronics,West,3,296.25
2023-01-16,Electronics,East,3,119.24
2023-01-16,Electronics,South,1,111.62
2023-01-16,Electronics,South,4,268.91
2023-01-16,Electronics,West,1,196.67
2023-01-16,Electronics,East,1,121.95
2023-01-16,Electronics,South,4,138.38
2023-01-16,Electronics,East,3,109.36
2023-01-16,Electronics,South,3,52.53
2023-01-16,Clothing,West,1,59.27
2023-01-16,Clothing,South,2,73.25
2023-01-16,Clothing,North,4,133.94
2023-01-16,Clothing,South,1,37.69
2023-01-16,Clothing,West,3,73.06
2023-01-16,Clothing,West,3,30.14
2023-01-16,Clothing,East,2,68.5
2023-01-16,Clothing,West,1,78.64
2023-01-16,Clothing,West,2,25.19
2023-01-16,Clothing,West,3,37.41
2023-01-16,Clothing,South,4,26.86
2023-01-16,Clothing,South,3,36.49
2023-01-16,Clothing,East,1,48.8
2023-01-16,Clothing,West,2,51.23
2023-01-16,Clothing,North,1,76.83
2023-01-16,Clothing,North,3,35.61
2023-01-16,Clothing,East,2,69.08
2023-01-16,Clothing,West,2,56.57
2023-01-16,Clothing,East,4,85.9
2023-01-16,Clothing,South,2,62.08
2023-01-16,Clothing,East,1,62.66
2023-01-16,Home & Garden,East,1,60.14
2023-01-16,Home & Garden,East,2,56.42
2023-01-16,Home & Garden,West,4,56.87
2023-01-16,Home & Garden,East,2,25.54
2023-01-16,Home & Garden,South,2,60.42
2023-01-16,Home & Garden,North,4,49.07
2023-01-16,Home & Garden,East,2,51.91
2023-01-16,Home & Garden,East,1,65.23
2023-01-16,Home & Garden,East,3,68.21
2023-01-16,Home & Garden,South,3,24.08
2023-01-16,Home & Garden,South,4,85.91
2023-01-16,Home & Garden,West,2,128.4
2023-01-16,Home & Garden,North,2,115.37
2023-01-16,Home & Garden,East,4,33.1
2023-01-16,Home & Garden,South,3,124.03
2023-01-16,Home & Garden,East,1,92.77
2023-01-16,Home & Garden,North,4,89.02
2023-01-16,Home & Garden,West,3,138.8
2023-01-16,Home & Garden,West,1,61.68
2023-01-16,Home & Garden,East,2,56.26
2023-01-16,Sports,West,2,91.91
2023-01-16,Sports,West,1,87.63
2023-01-16,Sports,North,3,96.99
2023-01-16,Sports,East,3,42.38
2023-01-16,Sports,South,3,103.48
2023-01-16,Sports,North,3,69.93
2023-01-16,Sports,East,4,73.86
2023-01-16,Sports,East,3,56.52
2023-01-16,Sports,East,3,42.81
2023-01-16,Sports,South,1,132.48
2023-01-16,Sports,South,3,115.41
2023-01-16,Beauty,East,2,36.13
2023-01-16,Beauty,West,4,46.72
2023-01-16,Beauty,North,1,107.23
2023-01-16,Beauty,West,3,80.73
2023-01-16,Beauty,East,3,38.5
2023-01-16,Beauty,North,3,18.13
2023-01-16,Beauty,South,2,95.72
2023-01-16,Beauty,North,4,39.42
2023-01-16,Beauty,North,4,26.24
2023-01-16,Beauty,West,1,18.49
2023-01-16,Beauty,West,4,12.69
2023-01-16,Beauty,West,2,33.2
2023-01-16,Beauty,North,1,58.87
2023-01-16,Beauty,South,1,51.12
2023-01-16,Beauty,East,1,54.83
2023-01-16,Beauty,North,2,31.7
2023-01-16,Beauty,North,1,50.73
2023-01-16,Beauty,East,4,19.16
2023-01-16,Beauty,North,3,79.9
2023-01-17,Electronics,East,4,142.19
2023-01-17,Electronics,East,1,120.05
2023-01-17,Electronics,North,1,59.18
2023-01-17,Electronics,West,1,188.48
2023-01-17,Electronics,South,4,162.58
2023-01-17,Electronics,North,3,54.84
2023-01-17,Electronics,North,1,400.33
2023-01-17,Electronics,West,4,75.83
2023-01-17,Electronics,North,3,396.84
2023-01-17,Electronics,North,2,31.44
2023-01-17,Electronics,North,4,96.25
2023-01-17,Electronics,East,2,162.74
2023-01-17,Electronics,South,4,191.9
2023-01-17,Electronics,North,4,203.28
2023-01-17,Electronics,West,2,90.46
2023-01-17,Electronics,East,2,165.02
2023-01-17,Clothing,East,2,97.58
2023-01-17,Clothing,East,1,109.9
2023-01-17,Clothing,West,4,34.42
2023-01-17,Clothing,South,4,53.79
2023-01-17,Clothing,West,3,53.66
2023-01-17,Clothing,North,3,156.5
2023-01-17,Clothing,West,2,55.99
2023-01-17,Clothing,South,2,88.74
2023-01-17,Clothing,South,1,102.29
